name;asin;brand;source_url;descriptions;fk_info_info_PK;fk_Manufacturer_Id
Lubricant Eye Ointment - 0.12 Fl Oz - Up Up153;;Up Up153;http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xtzo,https://redsky.target.com/groot-domain-api/v1/reviews/14523153?sort=helpfulness_desc&limit=200&offset=0,http://redsky.target.com/v2/pdp/tcin/14523153?excludes=taxonomy,https://www.walmart.com/ip/Lubricant-Eye-Ointment-0-12-fl-oz-up-up/926139627,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xtzoZ55vod,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xtzoZwcxv1,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xtzoZmtg7i,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xtzoZ55dz0,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xtzoZtjwnb,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xtzoZ55dyt,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xtzoZ55opd,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=180&category=5e8la,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5e8laZ5rmav,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xtzoZ5zkq2,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5e8laZ55e6u,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=90&category=5xtzo,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xtzoZ5rmav,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xtzoZ5zkq3,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5e8laZ5zkq4,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5e8laZ5zkq3,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xtzoZ4yn38,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5e8laZ5zkq2,http://redsky.target.com/v1/plp/search?kwr=y&count=200&offset=3400&category=5xtzq,http://redsky.target.com/v1/plp/search?kwr=y&count=200&offset=2800&category=5xtzq,http://redsky.target.com/v1/plp/search?kwr=y&count=200&offset=2800&category=5q0g0,http://redsky.target.com/v1/plp/search?kwr=y&count=200&offset=1800&category=5xtzq;"[{""dateSeen"":[""2017-12-16T14:24:00.000Z"",""2017-12-21T01:44:00.000Z"",""2017-12-07T21:01:00.000Z"",""2017-11-19T09:05:00.000Z"",""2017-10-26T04:35:00.000Z"",""2017-10-23T08:23:00.000Z"",""2017-10-23T07:50:00.000Z"",""2017-10-24T09:22:00.000Z"",""2017-10-24T09:20:00.000Z"",""2017-09-27T10:07:12.295Z"",""2017-09-19T03:28:22.052Z"",""2017-09-22T04:27:56.656Z"",""2017-09-22T04:21:44.895Z"",""2017-09-18T18:54:06.361Z"",""2017-09-18T18:46:03.745Z"",""2017-08-31T07:31:14.274Z"",""2017-08-31T07:30:13.000Z"",""2017-08-21T04:47:17.668Z"",""2017-08-20T20:19:35.655Z"",""2017-08-18T14:04:46.481Z"",""2017-09-01T23:24:14.057Z"",""2017-08-16T11:05:42.682Z"",""2017-08-22T08:46:11.424Z"",""2017-08-20T14:38:38.446Z"",""2017-08-18T08:32:23.964Z"",""2017-08-16T09:22:26.761Z"",""2017-08-21T21:39:30.714Z"",""2017-08-18T21:41:28.676Z"",""2017-08-17T18:08:25.873Z"",""2017-08-17T18:08:20.841Z"",""2017-08-16T03:01:46.492Z"",""2017-08-15T22:21:53.474Z"",""2017-08-17T05:53:52.476Z"",""2017-08-17T05:49:43.272Z"",""2017-08-29T02:34:43.914Z"",""2017-08-19T02:35:35.607Z"",""2017-08-05T16:51:27.329Z"",""2017-08-05T16:51:13.896Z"",""2017-08-31T20:07:03.984Z"",""2017-08-18T21:23:25.478Z"",""2017-08-07T05:55:53.527Z"",""2017-08-07T05:41:49.555Z"",""2017-08-15T23:54:46.992Z"",""2017-08-29T09:32:24.562Z"",""2017-08-29T08:40:45.979Z"",""2017-08-23T05:37:40.072Z"",""2017-08-07T01:31:10.889Z"",""2017-08-07T22:17:07.514Z"",""2017-08-07T22:16:59.764Z"",""2017-08-15T18:16:12.094Z"",""2017-08-15T18:13:07.362Z"",""2017-08-15T18:12:54.631Z"",""2017-08-03T15:50:04.368Z"",""2017-08-03T15:44:32.001Z"",""2017-07-27T22:09:06.402Z"",""2017-08-15T09:02:07.065Z"",""2017-08-20T02:52:37.018Z"",""2017-08-20T02:52:15.589Z"",""2017-08-20T02:52:00.885Z"",""2017-08-03T22:24:45.453Z"",""2017-07-28T06:35:00.074Z"",""2017-07-28T06:34:54.485Z"",""2017-08-04T04:24:12.167Z"",""2017-08-06T00:11:14.228Z"",""2017-08-06T00:11:03.130Z"",""2017-07-25T18:46:00.600Z"",""2017-07-25T17:48:07.635Z"",""2017-07-28T15:24:53.001Z"",""2017-07-23T13:24:29.608Z"",""2017-08-06T06:10:58.129Z"",""2017-08-04T06:08:51.914Z"",""2017-07-26T10:31:42.595Z"",""2017-07-22T17:23:02.584Z"",""2017-07-23T02:37:51.899Z"",""2017-07-23T06:42:00.161Z"",""2017-07-27T03:19:16.511Z"",""2017-07-22T07:28:02.346Z"",""2017-07-24T03:38:02.610Z"",""2017-07-22T07:09:03.111Z"",""2017-07-25T23:41:32.074Z"",""2017-07-26T17:14:10.162Z"",""2017-07-22T12:23:34.639Z"",""2017-07-25T03:33:23.787Z"",""2017-07-24T23:52:37.666Z"",""2017-07-24T08:47:46.093Z"",""2017-07-23T23:35:59.890Z"",""2017-07-23T23:35:38.847Z"",""2017-07-22T02:44:39.038Z"",""2017-07-23T16:28:47.161Z"",""2017-07-23T16:28:46.529Z"",""2017-07-23T16:19:06.727Z"",""2017-07-23T20:33:02.808Z"",""2017-07-23T20:32:42.860Z"",""2017-07-18T22:07:13.446Z""],""sourceURLs"":[""http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xtzo"",""http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xtzoZ55vod"",""http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xtzoZwcxv1"",""http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xtzoZmtg7i"",""http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xtzoZ55dz0"",""http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xtzoZtjwnb"",""http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xtzoZ55dyt"",""http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xtzoZ55opd"",""http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=180&category=5e8la"",""http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5e8laZ5rmav"",""http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xtzoZ5zkq2"",""http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5e8laZ55e6u"",""http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=90&category=5xtzo"",""http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xtzoZ5rmav"",""http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xtzoZ5zkq3"",""http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5e8laZ5zkq4"",""http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5e8laZ5zkq3"",""http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xtzoZ4yn38"",""http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5e8laZ5zkq2""],""value"":""Protect Your Eyes From Nighttime Dryness With The Lubricant Eye Ointment In 0.12 Fl Oz From Up Up. This Lubricating Ointment Will Soothe And Moisturize Your Eyes While You Sleep.brbrquality Needs Priced To Please. With Up Up Your Satisfaction Is 100 Guaranteed Or Your Money Back.""},{""dateSeen"":[""2017-12-18T23:36:00.000Z"",""2017-11-11T08:16:00.000Z""],""sourceURLs"":[""https://www.walmart.com/ip/Lubricant-Eye-Ointment-0-12-fl-oz-up-up/926139627""],""value"":""12 Years and Up""},{""dateSeen"":[""2017-04-04T00:57:46.729Z"",""2017-03-17T13:06:06.859Z"",""2017-03-08T17:14:07.330Z"",""2017-03-08T16:47:40.162Z""],""sourceURLs"":[""http://redsky.target.com/v1/plp/search?kwr=y&count=200&offset=3400&category=5xtzq"",""http://redsky.target.com/v1/plp/search?kwr=y&count=200&offset=2800&category=5xtzq"",""http://redsky.target.com/v1/plp/search?kwr=y&count=200&offset=2800&category=5q0g0"",""http://redsky.target.com/v1/plp/search?kwr=y&count=200&offset=1800&category=5xtzq""],""value"":""Quality Needs Priced To Please. With Up Up Your Satisfaction Is 100 Guaranteed Or Your Money Back.""}]";298;
Silver Spring Beern Brat Horseradish Mustard Goodn Hot, 9.5 OZ;B0042GG1EC;Silver Spring;https://www.walmart.com/ip/Silver-Spring-Beer-n-Brat-Horseradish-Mustard-Good-n-Hot-9-5-OZ/31044681,https://www.walmart.com/reviews/product/31044681,https://www.barcodable.com/upc/041543150197,http://www.ebay.com/itm/Silver-Springs-Mustard-Beer-and-Brat-9-5-oz/122557121807?epid=1300291867&hash=item1c88f9450f%3Ag%3AAqMAAOSw8d5ZSTHC,https://www.upccodesearch.com/upc/041543150197,https://www.walmart.com/ip/Silver-Spring-B89658-Silver-Spring-Beer-N-Brat-Mustard-9x9.-5oz/31044681,http://www.ebay.com.au/itm/Silver-Spring-B89658-Silver-Spring-Beer-N-Brat-Mustard-9x9-5oz-/231752758518?hash=item35f58a74f6:g:yAAAAOSwYGFUvDaZ;"[{""dateSeen"":[""2017-12-18T18:40:00.000Z"",""2017-11-11T15:25:00.000Z""],""sourceURLs"":[""https://www.walmart.com/ip/Silver-Spring-Beer-n-Brat-Horseradish-Mustard-Good-n-Hot-9-5-OZ/31044681""],""value"":""Enjoy Silver Spring Beer N Brat Mustard.""},{""dateSeen"":[""2017-08-26T10:40:58.470Z""],""sourceURLs"":[""http://www.ebay.com/itm/Silver-Springs-Mustard-Beer-and-Brat-9-5-oz/122557121807?epid=1300291867&hash=item1c88f9450f%3Ag%3AAqMAAOSw8d5ZSTHC""],""value"":""Silver Springs Mustard Beer and Brat 9.5 oz in Home Garden, Food Beverages, Condiments eBay""},{""dateSeen"":[""2017-07-20T18:37:06.087Z"",""2017-07-14T07:15:12.714Z""],""sourceURLs"":[""https://www.barcodable.com/upc/041543150197"",""https://www.upccodesearch.com/upc/041543150197""],""value"":""UPC 041543150197 is the universal product code for Silver Springs Mustard Beer and Brat, 9.5 oz. This product was first discovered on January 16th, 2017. This UPC code is associated with 4 products created and manufactured by Silver Springs in the Grocery category.""},{""dateSeen"":[""2016-11-05T22:51:35Z""],""sourceURLs"":[""https://www.walmart.com/ip/Silver-Spring-B89658-Silver-Spring-Beer-N-Brat-Mustard-9x9.-5oz/31044681""],""value"":""Silver Spring B89658 Silver Spring Beer N Brat Mustard -9x9. 5ozEnjoy Silver Spring Beer N Brat Mustard- Beer N Brat Horseradish Mustard (Note: Description is informational only- Please refer to ingredients label on product prior to use and address any health questions to your Health Professional prior to use- SKU: BAB89658 Ingredients: Vinegar, Water, Mustard Seed, Horseradish, Salt, Mustard Flour, Xanthan Gum, Natural Flavor, Fruit and Vegetable Juice for Color, Turmeric, Ascorbic Acid Instructions: Shake well and remove inner seal. Refrigerate after opening. (-) Information is currently not available for this nutrient.* Percent Daily Values are based on a 2,000 calorie diet. Your daily values may be higher or lower depending on your calorie needs:**** Percent Daily Values listed below are intended for adults and children over 4 years of age. Foods represented or purported to be for use by infants, children less than 4 years of age, pregnant women, or lactating women shall use the RDIs that are specified for the intended group provided by the FDA.Calories per gram:Fat 9���Carbohydrate 4���Protein 4""}]";299;68.0
SH 11/13 Vintage Wine Estates 3 Bottle Harvest Collection;;Vintage Wine Estates;http://www.qvc.com/SH-1113-Vintage-Wine-Estates-3-Bottle-Harvest-Collection.product.M55572.html,http://qvc.ugc.bazaarvoice.com/1689wcs-en_us/M55572/reviews.djs?format=embeddedhtml;"[{""dateSeen"":[""2017-10-18T19:32:00.000Z"",""2017-10-19T07:24:00.000Z"",""2017-10-17T05:59:00.000Z""],""sourceURLs"":[""http://www.qvc.com/SH-1113-Vintage-Wine-Estates-3-Bottle-Harvest-Collection.product.M55572.html""],""value"":""Tasting Notes Wine Labels Shipping Map FAQs Advance orders ship 11/13/17.Refresh your wine collection as the seasons change with this Harvest trio. Whether youd like to have a bottle on hand to sip on a crisp fall night or to give as a gift throughout the winter holidays, these versatile varieties are a palate-pleasing toast to family, friends, and togetherness. From Vintage Wine Estates. Includes three 750-ml bottles of California wineRose: Rays Station RoseChardonnay: Viansa ChardonnayPinot Noir: Sonoma Coast Pinot NoirCabernet Sauvignon: Windsor Cabernet SauvignonShips ground""}]";300;
SH 11/13 Vintage Wine Estates 12 Bottle Harvest Collection;;Vintage Wine Estates;http://qvc.ugc.bazaarvoice.com/1689wcs-en_us/M55573/reviews.djs?format=embeddedhtml,http://www.qvc.com/SH-1113-Vintage-Wine-Estates-12-Bottle-Harvest-Collection.product.M55573.html;"[{""dateSeen"":[""2017-10-18T19:20:00.000Z"",""2017-10-19T07:19:00.000Z"",""2017-10-17T05:59:00.000Z""],""sourceURLs"":[""http://www.qvc.com/SH-1113-Vintage-Wine-Estates-12-Bottle-Harvest-Collection.product.M55573.html""],""value"":""Tasting Notes Wine Labels Shipping Map FAQs Advance orders ship 11/13/17.Refresh your wine collection as the seasons change with this Harvest set. Whether youd like to have a bottle on hand to sip on a crisp fall night or to give as a gift throughout the winter holidays, these versatile varieties are a palate-pleasing toast to family, friends, and togetherness. From Vintage Wine Estates. Includes 12 750-ml bottles of California wineAll Red: six bottles each of Sonoma Coast Vineyards Pinot Noir and Windsor Vineyards Cabernet SauvignonAll White: six bottles each of Rays Station Rose and Viansa ChardonnayMixed: three bottles of each varietyShips ground""}]";301;
Pectic Enzyme (powder) - 1 Lb.;B0064GZQ2G;Home Brew Ohio;http://www.amazon.com/Pectic-Enzyme-powder-1-lb/dp/B0064GZQ2G,https://www.walmart.com/ip/Pectic-Enzyme-powder-1-lb/130700254,https://www.amazon.com/Pectic-Enzyme-powder-1-lb/dp/B0064GZQ2G;"[{""dateSeen"":[""2017-01-14T19:38:17Z""],""sourceURLs"":[""https://www.walmart.com/ip/Pectic-Enzyme-powder-1-lb/130700254""],""value"":""Wine tannin powder 1 lb. Wine tannin powder 1 lb. Is just one of nearly 2,000 great beer and wine making supplies available here at labelpeelers.Com. Wine tannin powder 1 lb. Is on sale now. Just add it to your cart and save. We offer a full line of beer and wine making equipment at extremely competitive prices. Find a lower advertised price on wine tannin powder 1 lb. And we will beat it! we want to be your Online connection for all your beer and wine making needs. We have live chat, and friendly knowledgeable representatives ready to take your call.""}]";302;69.0
Parducci Wine Cellars Classic Edition;B014ED4EGE;;http://www.amazon.com/Parducci-Wine-Cellars-Classic-Mixed/dp/B014ED4EGE;;303;
Barefoot Cellars California Sampler Wine Mixed Pack;B01AYIT5A8;;https://www.amazon.com/Barefoot-Cellars-California-Sampler-Wine/dp/B01AYIT5A8/ref=lp_2983386011_1_9/144-8023119-3784203?s=wine&ie=UTF8&qid=1504745173&sr=1-9,https://www.amazon.com/Barefoot-Cellars-California-Sampler-Wine/dp/B01AYIT5A8/ref=lp_2983386011_1_13/146-4757222-7216515?s=wine&ie=UTF8&qid=1503449249&sr=1-13,https://www.amazon.com/Barefoot-Cellars-California-Sampler-Wine/dp/B01AYIT5A8/ref=lp_2983386011_1_6/140-8398704-2821807?s=wine&ie=UTF8&qid=1500426773&sr=1-6,https://www.amazon.com/Barefoot-Cellars-California-Sampler-Wine/dp/B01AYIT5A8/ref=lp_2983386011_1_6/146-9787274-2371551?s=wine&ie=UTF8&qid=1500429658&sr=1-6,https://www.amazon.com/Barefoot-Cellars-California-Sampler-Wine/dp/B01AYIT5A8/ref=lp_2983386011_1_6/135-2992387-7180030?s=wine&ie=UTF8&qid=1500429657&sr=1-6,https://www.amazon.com/Barefoot-Cellars-California-Sampler-Wine/dp/B01AYIT5A8/ref=lp_2983386011_1_6/132-1340364-8625318?s=wine&ie=UTF8&qid=1500429659&sr=1-6,https://www.amazon.com/Barefoot-Cellars-California-Sampler-Wine/dp/B01AYIT5A8/ref=lp_2983386011_1_16/142-3371563-2021406?s=wine&ie=UTF8&qid=1497339368&sr=1-16,https://www.amazon.com/Barefoot-Cellars-California-Sampler-Wine/dp/B01AYIT5A8/ref=lp_2983386011_1_16/142-4838372-7072740?s=wine&ie=UTF8&qid=1497339361&sr=1-16,https://www.amazon.com/Barefoot-Cellars-California-Sampler-Wine/dp/B01AYIT5A8/ref=lp_2983386011_1_14/136-6822631-8028628?s=wine&ie=UTF8&qid=1497286360&sr=1-14,https://www.amazon.com/Barefoot-Cellars-California-Sampler-Wine/dp/B01AYIT5A8/ref=lp_2983386011_1_16/131-0532203-3269900?s=wine&ie=UTF8&qid=1497339371&sr=1-16,https://www.amazon.com/Barefoot-Cellars-California-Sampler-Wine/dp/B01AYIT5A8/ref=lp_2983386011_1_4/147-4526388-4519817?s=wine&ie=UTF8&qid=1498829269&sr=1-4,https://www.amazon.com/Barefoot-Cellars-California-Sampler-Wine/dp/B01AYIT5A8/ref=lp_2983386011_1_4/134-5890129-0865467?s=wine&ie=UTF8&qid=1498829270&sr=1-4,https://www.amazon.com/Barefoot-Cellars-California-Sampler-Wine/dp/B01AYIT5A8/ref=lp_2983386011_1_4/138-8228410-5826915?s=wine&ie=UTF8&qid=1498829269&sr=1-4,https://www.amazon.com/Barefoot-Cellars-California-Sampler-Wine/dp/B01AYIT5A8/ref=lp_2983386011_1_4/142-4537600-5940650?s=wine&ie=UTF8&qid=1498826909&sr=1-4,https://www.amazon.com/Barefoot-Cellars-California-Sampler-Wine/dp/B01AYIT5A8/ref=lp_2983386011_1_11/157-0407564-5909923?s=wine&ie=UTF8&qid=1490230286&sr=1-11,https://www.amazon.com/Barefoot-Cellars-California-Sampler-Wine/dp/B01AYIT5A8/ref=lp_2983386011_1_7/168-4958624-0804845?s=wine&ie=UTF8&qid=1485305397&sr=1-7,https://www.amazon.com/Barefoot-Cellars-California-Sampler-Wine/dp/B01AYIT5A8;;304;
Naked Winery Best Sellers Ii Mixed Pack, 4 X 750 Ml;B00XZHHXVE;;https://www.amazon.com/Naked-Winery-Sellers-Oregon-Bundle/dp/B00XZHHXVE/ref=lp_2983386011_1_16/168-4958624-0804845?s=wine&ie=UTF8&qid=1485305397&sr=1-16,https://www.amazon.com/Naked-Winery-Best-Sellers-Mixed/dp/B00XZHHXVE;;305;
Vintage Wine Estates 3 Bottle Harvest Collection;;Vintage Wine Estates;http://qvc.ugc.bazaarvoice.com/1689wcs-en_us/M55570/reviews.djs?format=embeddedhtml,http://www.qvc.com/Vintage-Wine-Estates-3-Bottle-Harvest-Collection.product.M55570.html;"[{""dateSeen"":[""2017-10-19T07:18:00.000Z"",""2017-10-17T05:59:00.000Z""],""sourceURLs"":[""http://www.qvc.com/Vintage-Wine-Estates-3-Bottle-Harvest-Collection.product.M55570.html""],""value"":""Tasting Notes Wine Labels Shipping Map FAQs Refresh your wine collection as the seasons change with this Harvest trio. Whether youd like to have a bottle on hand to sip on a crisp fall night or to give as a gift throughout the winter holidays, these versatile varieties are a palate-pleasing toast to family, friends, and togetherness. From Vintage Wine Estates. Includes three 750-ml bottles of California wineRose: Rays Station RoseChardonnay: Viansa ChardonnayPinot Noir: Sonoma Coast Pinot NoirCabernet Sauvignon: Windsor Cabernet SauvignonShips ground""}]";306;
Vintage Wine Estates 12 Bottle Harvest Collection;;Vintage Wine Estates;http://qvc.ugc.bazaarvoice.com/1689wcs-en_us/M55571/reviews.djs?format=embeddedhtml,http://www.qvc.com/Vintage-Wine-Estates-12-Bottle-Harvest-Collection.product.M55571.html;"[{""dateSeen"":[""2017-10-18T19:20:00.000Z"",""2017-10-19T07:19:00.000Z"",""2017-10-17T05:59:00.000Z""],""sourceURLs"":[""http://www.qvc.com/Vintage-Wine-Estates-12-Bottle-Harvest-Collection.product.M55571.html""],""value"":""Tasting Notes Wine Labels Shipping Map FAQs Refresh your wine collection as the seasons change with this Harvest set. Whether youd like to have a bottle on hand to sip on a crisp fall night or to give as a gift throughout the winter holidays, these versatile varieties are a palate-pleasing toast to family, friends, and togetherness. From Vintage Wine Estates. Includes 12 750-ml bottles of California wineAll Red: six bottles each of Sonoma Coast Vineyards Pinot Noir and Windsor Vineyards Cabernet SauvignonAll White: six bottles each of Rays Station Rose and Viansa ChardonnayMixed: three bottles of each varietyShips ground""}]";307;
